개방서비스명,상세영업상태명,도로명전체주소,도로명우편번호,사업장명,좌표정보x,좌표정보y
물류창고업체,영업중,경기도 안성시 원곡면 지문로 393,17554,(주)제이피로지스틱스,212611.009,396811.3225
물류창고업체,영업중,"경기도 안성시 원곡면 지문로 393, 가동",17554,삼성전자로지텍,212611.009,396811.3225
물류창고업체,영업중,"충청남도 천안시 서북구 성환읍 지족향길 10, 수향골원두막집",31005,로지뷰 주식회사,212705.3874,383194.3362
물류창고업체,영업중,경기도 용인시 처인구 모현읍 포은대로896번길 28-12,16885,에스티물류,212987.6352,425339.8793
물류창고업체,영업중,경기도 안성시 원곡면 관산길 34,17555,(주)상원로지스틱,213253.2792,393041.0546
물류창고업체,영업중,경기도 용인시 처인구 남사읍 당하로 114,17118,(주)디에이치엘서플라이체인코리아,213398.6973,404738.6115
물류창고업체,영업중,"경기도 용인시 처인구 남사읍 당하로 114, 1,4층",17118,(주)쉥커코리아,213398.6973,404738.6115
물류창고업체,영업중,"경기도 용인시 처인구 남사읍 당하로 114, 2층",17118,(주)비지에프로지스,213398.6973,404738.6115
물류창고업체,영업중,경기도 용인시 기흥구 동백죽전대로 321 (중동),446-916,(주)에스에이엠티,213408.6177,418527.2049
물류창고업체,영업중,경기도 안성시 원곡면 천덕산로 531-8,17554,(주)제이피 로지스틱스,213439.3245,398484.0593
물류창고업체,영업중,경기도 용인시 기흥구 동백죽전대로 289 (중동),16995,롯데글로벌로지스(주),213464.8481,418227.642
물류창고업체,영업중,경기도 안성시 원곡면 천덕산로 581,17554,(주)엠즈푸드시스템,213578.5102,397922.9116
물류창고업체,영업중,"경기도 용인시 처인구 남사읍 당하로 121, 5층",17118,씨제이대한통운(주),213639.1177,404706.8403
물류창고업체,영업중,경기도 용인시 처인구 남사읍 당하로 121,17118,(주)GS네트웍스 용인남사,213639.1177,404706.8403
물류창고업체,영업중,경기도 용인시 처인구 남사읍 당하로 121,17118,조양국제종합물류(주),213639.1177,404706.8403
물류창고업체,영업중,경기도 안성시 공도읍 서동대로 4046,17562,(주)교원스타트원,213764.5029,388240.2821
물류창고업체,영업중,"경기도 용인시 처인구 남사읍 형제로 26, 2~5층",17118,씨제이대한통운 주식회사,214119.8972,404726.1582
물류창고업체,영업중,"경기도 용인시 처인구 남사읍 형제로 26, 지상1층",17118,로지스팟 주식회사,214119.8972,404726.1582
물류창고업체,영업중,"경기도 용인시 처인구 남사읍 형제로 26, 1층",17118,씨제이대한통운 주식회사,214119.8972,404726.1582
물류창고업체,영업중,경기도 용인시 처인구 남사읍 형제로 26,17118,주식회사 신세계푸드 용인센터,214119.8972,404726.1582
물류창고업체,영업중,충청남도 천안시 동남구 광덕면 세종로 4186,330-922,한솔로지스틱스주식회사,214124.181,354422.3178
물류창고업체,영업중,경기도 안성시 공도읍 기업단지로 208,456-821,용마로지스주식회사,214133.5997,390059.7578
물류창고업체,영업중,경기도 안성시 원곡면 원곡물류단지로 140,17555,홈플러스(주),214205.2043,393614.935
물류창고업체,영업중,경기도 안성시 대덕면 만세로 252,17542,씨제이대한통운 주식회사,214390.2189,394595.6505
물류창고업체,영업중,경기도 안성시 원곡면 원곡물류단지1로 61,17555,쿠팡로지스틱스서비스 유한회사,214392.5414,394136.6745
물류창고업체,영업중,"경기도 안성시 원곡면 원곡물류단지1로 61, 1동",17555,쿠팡풀필먼트서비스 유한회사,214392.5414,394136.6745
물류창고업체,영업중,충청남도 천안시 동남구 풍세면 미죽로 438,31215,쿠팡로지스틱스서비스 유한회사,214406.7515,360251.4295
물류창고업체,영업중,경기도 용인시 처인구 모현읍 포은대로 1068,16885,동아육운(주),214422.9406,425831.1257
물류창고업체,영업중,경기도 남양주시 진건읍 진관로 232,12247,쿠팡로지스틱스서비스 유한회사,214565.6656,458852.6787
물류창고업체,영업중,경기도 안성시 공도읍 기업단지로 264,456-821,(재)행복그린넷,214605.2368,390250.7623
물류창고업체,영업중,경기도 안성시 공도읍 기업단지로 264,456-821,에스케이네트웍스 주식회사,214605.2368,390250.7623
물류창고업체,영업중,"경기도 안성시 공도읍 기업단지로 264, SK네트웍스 물류센터 B동 4층",17551,주식회사 네오씨앤씨,214605.2368,390250.7623
물류창고업체,영업중,경기도 성남시 중원구 사기막골로45번길 15 (상대원동),13220,롯데글로벌로지스(주),214902.2328,437136.4491
물류창고업체,영업중,충청남도 천안시 서북구 성환읍 연암로 411,31005,(주)비티엑스코리아,214906.0006,383250.196
물류창고업체,영업중,충청남도 천안시 동남구 목천읍 세종로 4755,31227,CJ 대한통운,214930.3297,359204.8977
물류창고업체,영업중,"충청남도 천안시 동남구 삼룡3길 39, 천안농협창고 (삼룡동)",31073,천안농협 경제복지종합센터,214950.4679,364361.7232
물류창고업체,영업중,"경기도 남양주시 진접읍 금강로1281번길 24-1, 1,3층,지하1~3층",12072,쿠팡로지스틱스서비스 유한회사,215253.9752,467752.3311
물류창고업체,영업중,경기도 용인시 처인구 남사읍 원암로 451-7,17123,주식회사 디비글라이드,215425.433,399733.408
물류창고업체,영업중,경기도 용인시 처인구 남사읍 원암로 439,17123,(주)진영물류산업,215595.0746,399643.3374
물류창고업체,영업중,충청남도 천안시 서북구 성거읍 석문길 47,31053,(주)천안물류,215613.0992,372040.6773
물류창고업체,영업중,경기도 남양주시 진접읍 장현로 27,12015,씨제이대한통운(주),215637.7126,467907.4994
물류창고업체,영업중,경기도 남양주시 진접읍 남가로131번길 7-1,12073,(주)에스피씨 지에프에스,215679.9061,465821.1259
물류창고업체,영업중,충청남도 천안시 동남구 목천읍 도장로 75-13,31225,(주)태은물류,215845.0963,360884.4068
물류창고업체,영업중,경기도 용인시 처인구 남사읍 처인성로 1027,17115,오뚜기물류서비스(주),215898.3843,408316.5336
물류창고업체,영업중,경기도 용인시 처인구 남사읍 처인성로 1027,17115,(주)남사물류터미널,215898.3843,408316.5336
물류창고업체,영업중,경기도 용인시 처인구 남사읍 처인성로 1027,17115,쿠팡풀필먼트서비스 유한회사,215898.3843,408316.5336
물류창고업체,영업중,경기도 남양주시 진접읍 양진로 962,472-863,롯데글로벌로지스㈜,215914.1125,466988.4236
물류창고업체,영업중,경기도 용인시 처인구 남사읍 원암로 313,17123,주식회사 피앤에이어소시엣,215916.1332,398704.4072
물류창고업체,영업중,경기도 포천시 가산면 부흥로 679,,동원로엑스 주식회사,216224.0587,478671.5976
물류창고업체,영업중,충청남도 천안시 서북구 입장면 용정도하길 215-40,31025,(주)케이씨티시 천안물류센터,216336.7209,380892.5984
물류창고업체,영업중,"충청남도 천안시 서북구 직산읍 삼사로 1666, 창고동 1호",31033,주식회사 엔와이로지스,216365.7398,379226.8909
물류창고업체,영업중,"충청남도 천안시 서북구 입장면 용정리2길 22, 물류창고",31025,쿠팡풀필먼트서비스 유한회사,216437.4672,379999.4781
물류창고업체,영업중,"충청남도 천안시 서북구 입장면 용정도하길 215-19, 3층",31025,롯데글로벌로지스(주),216465.4917,380725.1002
물류창고업체,영업중,충청남도 천안시 서북구 입장면 용정도하길 215-20,31025,용마로지스(주),216476.8674,380847.6865
물류창고업체,영업중,충청남도 천안시 서북구 성거읍 삼곡2길 6,,롯데글로벌로지스(주),216554.8176,376864.8558
물류창고업체,영업중,경기도 남양주시 진건읍 독정로231번길 38,12128,씨제이대한통운(주),216690.6312,464362.563
물류창고업체,영업중,"경기도 남양주시 진건읍 독정로성지2길 36, 1층",12128,씨제이대한통운 (주),216708.3062,464430.3532
물류창고업체,영업중,"경기도 용인시 처인구 유림로 209 (유방동, 외 2필지)",17016,(주)제이씨패밀리,216850.5399,417637.3942
물류창고업체,영업중,"경기도 남양주시 오남읍 양지로 296, 3동",12036,주식회사 컬리넥스트마일,216950.4104,466594.0517
물류창고업체,영업중,충청남도 천안시 서북구 성거읍 모전1길 153,31045,주식회사 엘엑스판토스,217156.2363,376763.7708
물류창고업체,영업중,경기도 광주시 순암로 535 (삼동),464-040,유피에스에스씨에스코리아(주),217322.5456,434340.0404
물류창고업체,영업중,경기도 안성시 미양면 미양로 156,17602,(주)공간지엘씨,217396.2472,384658.0861
물류창고업체,영업중,"경기도 안성시 미양면 미양로 156, 4층",17602,쿠팡로지스틱스서비스 유한회사,217396.2472,384658.0861
물류창고업체,영업중,"경기도 안성시 미양면 미양로 156, 3층",17602,㈜고려택배,217396.2472,384658.0861
물류창고업체,영업중,충청남도 천안시 서북구 성거읍 모전4길 77-1,31042,(주)서정인터내셔날 천안물류센터,217723.5163,378583.9198
물류창고업체,영업중,경기도 광주시 직동로 19-5 (직동),12769,씨제이대한통운(주) (송파Bsub),217743.2654,433063.8476
물류창고업체,영업중,충청남도 천안시 서북구 성거읍 송남2길 22,31046,주식회사 에이원종합물류,217814.4062,373999.9764
물류창고업체,영업중,경기도 남양주시 진건읍 진건오남로 414,472-835,씨제이대한통운㈜,217845.1769,463460.3139
물류창고업체,영업중,경기도 포천시 군내면 용정경제로 120,11154,경기북부환편공업협동조합,217920.2197,486774.3836
물류창고업체,영업중,경기도 포천시 군내면 용정경제로2길 27,11154,진양통상(주),217975.096,486802.0721
물류창고업체,영업중,경기도 포천시 군내면 용정경제로1길 83,11154,씨제이대한통운주식회사,218020.0436,486118.7675
물류창고업체,영업중,경기도 광주시 고불로279번길 17-23 (태전동),12782,(주)형동,218053.6555,432792.6008
물류창고업체,영업중,경기도 남양주시 오남읍 양지로46번길 145,12041,씨제이대한통운(주),218085.8916,465778.6349
물류창고업체,영업중,"경기도 포천시 군내면 용정경제로2길 31-20, 2층",11154,주식회사 새로고침 포천지점,218103.2996,486728.2198
물류창고업체,영업중,경기도 안성시 양성면 양성로 173-11 (주)건화지기,17502,(주)디오에프에스,218113.619,396475.8987
물류창고업체,영업중,경기도 포천시 군내면 용정경제로2길 63,11154,주식회사 리벤스,218129.1854,486457.5888
물류창고업체,영업중,경기도 안성시 양성면 양성로 325,456-931,세방주식회사,218223.3815,397886.7041
물류창고업체,영업중,경기도 용인시 처인구 이동읍 덕성산단2로6번길 31,17130,(주)진성비에프,218233.8868,407748.0484
물류창고업체,영업중,경기도 포천시 군내면 용정경제로2길 83,11154,(주)텐바이텐,218235.5785,486294.3992
물류창고업체,영업중,경기도 포천시 군내면 용정경제로2길 89,11154,주식회사 농협물류,218273.2349,486233.5677
물류창고업체,영업중,경기도 안성시 양성면 양성로 311,17501,안성물류(주),218350.9519,397681.0999
물류창고업체,영업중,경기도 용인시 처인구 이동읍 덕성산단1로 37,17130,(주)티앤씨로지스,218501.6422,407665.4758
물류창고업체,영업중,"경기도 용인시 처인구 이동읍 덕성산단1로 37, 3층",17130,주식회사 빅토리아코리아,218501.6422,407665.4758
물류창고업체,영업중,경기도 광주시 순암로 395-7 (삼동),12767,(주)에스피씨지에프에스(동남),218518.8792,433718.0265
물류창고업체,영업중,경기도 남양주시 진접읍 진벌로 60,12021,씨제이대한통운(주),218622.1814,471361.4681
물류창고업체,영업중,,,주식회사 와이 엘,218687.7997,362879.2238
물류창고업체,영업중,경기도 안성시 양성면 양성로 453,456-932,세방주식회사,218733.4878,399147.1985
물류창고업체,영업중,충청남도 천안시 서북구 성거읍 망향로 903-11,331-831,롯데글로벌로지스(주),218783.121,377107.6233
물류창고업체,영업중,경기도 남양주시 와부읍 석실로 349,12204,주식회사 컬리넥스트마일,218827.1395,455239.3461
물류창고업체,영업중,세종특별자치시 전의면 산단길 22-50,30003,씨제이대한통운 주식회사,218844.3885,355085.8562
물류창고업체,영업중,세종특별자치시 전의면 산단길 22-50,30003,중앙물류서비스(주),218844.3885,355085.8562
물류창고업체,영업중,경기도 용인시 처인구 이동읍 덕성산단2로76번길 9,17130,주식회사 용덕로직스,218853.8055,408168.7412
물류창고업체,영업중,경기도 광주시 경충대로 2056 (중대동),12768,씨제이대한통운(주) (수정sub),218924.8205,433798.2449
